3.33305557870178e-09,6.66611115740355e-09,9.99916673610532e-09,1.33322223148071e-08
0.00392560064458206,0.00785120128915997,0.0117768019337316,0.015702402578295
0.0458686648938962,-0.0960094544541778,0.202512214293638,-0.0642169747610834
0.122111052826713,-0.251849714525953,0.188553046501811,-0.0389142010503555
0.116787817401738,-0.244941524593389,0.194231501330218,-0.0319333322605812
0.0559352926577498,0.0639652865853279,0.0161129643652526,-6.6069684697666
0.0564773860967658,0.0685651922794141,0.02578199726412,-6.6062769812586
0.05719604488669,0.0727118164867274,0.0343518716121258,-6.60274144332552
0.0578763143637848,0.0745871055551392,0.0376121621190061,-6.59962813770951
0.0169291859912975,0.0803269290278363,0.16833070613177,-6.71267954398462
-0.057048235643227,0.00831956936538108,0.428872660651729,-6.71534838005894
0.0689744378055303,0.0983452392889629,0.103859182178764,-6.86254517360356
-0.0105517345736911,0.0913037249980985,0.408548427634103,-7.10539004124425
-0.0659133221761216,0.0207862404208518,0.631431161958904,-7.11423645571859
-0.0931357337818137,-0.0495744557107783,0.850902583583688,-7.19467821991853
-0.117490496770449,-0.123761630708604,0.975464504882025,-7.13151161721676
0.0419753758297172,0.33303741954934,0.689568580121066,-7.26174695917421
-0.0122031054966532,0.216302265236043,0.514954187372925,-7.49201663700499
-0.109891160908443,-0.00187580022858662,0.178443658017432,-6.43093115875685
-0.00747165698358233,0.0843163309454068,-0.0482175789996949,-6.48165721851494
-0.00694123208770723,0.0794884513832289,-0.054637719202276,-6.47429977324983
-0.0391500074862936,0.117448153882028,-0.00308270206574444,-6.59939272543835
-0.0351943505427627,0.108229653101564,-0.0235538062901453,-6.58250169824048
-0.032857725830574,0.0985343059716021,-0.0409294516920627,-6.56379237138146
-0.0320204346335357,0.0933777344844929,-0.0489026273523792,-6.55358350930068
-0.0570578710910229,0.125012633362111,0.00908754486572352,-6.66615390129787
-0.10840260047199,0.144996886910459,0.143445861976067,-6.78979825487299
-0.219105975731161,0.08601030188007,0.459073875896882,-6.78016869036779
-0.180951640570709,-0.159271038806936,0.777883460690513,-6.84465647760223
-0.182079782589178,-0.208135205514355,0.85202681598676,-6.82920667337692
-0.155872731967238,-0.323276067441348,1.02294274540729,-6.94168318775008
-0.153328183917268,-0.384190488564464,1.08417131922296,-6.88496192676119
